NPI,Entity Type Code,Provider Organization Name (Legal Business Name),Provider Other Organization Name,Provider Other Organization Name Type Code,Provider First Line Business Mailing Address,Provider Second Line Business Mailing Address,Provider Business Mailing Address City Name,Provider Business Mailing Address State Name,Provider Business Mailing Address Postal Code,Provider Business Mailing Address Country Code (If outside U.S.),Provider Business Mailing Address Telephone Number,Provider Business Mailing Address Fax Number,Provider First Line Business Practice Location Address,Provider Second Line Business Practice Location Address,Provider Business Practice Location Address City Name,Provider Business Practice Location Address State Name,Provider Business Practice Location Address Postal Code,Provider Business Practice Location Address Telephone Number,Provider Business Practice Location Address Fax Number,Provider Enumeration Date,Last Update Date,Authorized Official Last Name,Authorized Official First Name,Authorized Official Middle Name,Authorized Official Title or Position,Authorized Official Telephone Number,Healthcare Provider Taxonomy Code_1,Provider License Number_1,Provider License Number State Code_1,Healthcare Provider Primary Taxonomy Switch_1,Healthcare Provider Taxonomy Code_2,Healthcare Provider Taxonomy Code_3,Healthcare Provider Taxonomy Code_4,Healthcare Provider Taxonomy Code_5,Healthcare Provider Taxonomy Code_6,Healthcare Provider Taxonomy Code_7,Healthcare Provider Taxonomy Code_8,Healthcare Provider Taxonomy Code_9,Healthcare Provider Taxonomy Code_10,Healthcare Provider Taxonomy Code_11,Healthcare Provider Taxonomy Code_12,Healthcare Provider Taxonomy Code_13,Healthcare Provider Taxonomy Code_14,Healthcare Provider Taxonomy Code_15,Other Provider Identifier_1,Other Provider Identifier Type Code_1,Other Provider Identifier State_1,Other Provider Identifier Issuer_1,Other Provider Identifier_2,Other Provider Identifier Type Code_2,Other Provider Identifier State_2,Other Provider Identifier Issuer_2,Other Provider Identifier_3,Other Provider Identifier Type Code_3,Other Provider Identifier State_3,Other Provider Identifier Issuer_3,Other Provider Identifier_4,Other Provider Identifier Type Code_4,Other Provider Identifier State_4,Other Provider Identifier Issuer_4,Other Provider Identifier_5,Other Provider Identifier Type Code_5,Other Provider Identifier State_5,Other Provider Identifier Issuer_5,Other Provider Identifier_6,Other Provider Identifier Type Code_6,Other Provider Identifier State_6,Other Provider Identifier Issuer_6,Other Provider Identifier_7,Other Provider Identifier Type Code_7,Other Provider Identifier State_7,Other Provider Identifier Issuer_7,Other Provider Identifier_8,Other Provider Identifier Type Code_8,Other Provider Identifier State_8,Other Provider Identifier Issuer_8,Other Provider Identifier_9,Other Provider Identifier Type Code_9,Other Provider Identifier State_9,Other Provider Identifier Issuer_9,Is Sole Proprietor,Is Organization Subpart,Parent Organization LBN,Parent Organization TIN,Authorized Official Name Prefix Text,Authorized Official Name Suffix Text,Authorized Official Credential Text,Healthcare Provider Taxonomy Group_1,Healthcare Provider Taxonomy Group_2,Certification Date
1689842791,2,SHA LLC,FIRSTCARE,3,12940 NORTH HIGHWAY 183,,AUSTIN,TX,787503235,US,5122576209,5122576062,12940 NORTH HIGHWAY 183,,AUSTIN,TX,787503235,5122576209,5122576062,2/12/2008,2/12/2008,FREEMAN,KEENAN,,SR VICE PRESIDENT & CFO,5122576209,302R00000X,13295,TX,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,MR.,,,,,
1861660151,2,"HOWERTON SURGICAL CENTER, LLC",,,2610 S INTERSTATE 35,,AUSTIN,TX,787045703,US,5124439715,5124439845,2610 S INTERSTATE 35,,AUSTIN,TX,787045703,5124439715,5124439845,2/20/2008,4/6/2017,HAWTHORNE,KRISTEN,M,MEDICAL DIRECTOR,5124439715,261QA1903X,130007,TX,Y,,,,,,,,,,,,,,,ASC361,1,TX,MEDICARE NUMBER,205808301,5,TX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,,,MD,,,
1104095470,2,UNIVERSITY OF TEXAS AT AUSTIN,UNIVERSITY HEALTH SERVICES,5,PO BOX 7339,UNIVERSITY OF TEXAS AT AUSTIN,AUSTIN,TX,787137339,US,5124758231,5124710680,100 W DEAN KEETON,UNIVERSITY HEALTH SERVICES,AUSTIN,TX,78705,5124758231,5124710680,2/21/2008,2/21/2008,CHAMPAGNEMILLER,SUSAN,,ADMINISTRATOR,5124758231,261QH0100X,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,,,,,,
1366611329,2,"EMPOWER PHYSICAL THERAPY, PLLC",,,411 W SAINT ELMO RD,38,AUSTIN,TX,787453374,US,4042198886,,411 W SAINT ELMO RD,38,AUSTIN,TX,787453374,4042198886,,2/25/2008,4/9/2008,HALL,JULIE,,MANAGING MEMBER,4042198886,261QP2000X,1164773,TX,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,,,,,,
1962671487,2,"HYDE PARK SURGERY CENTER, LLC","HYDE PARK SURGERY CENTER, LP",4,4611 GUADALUPE STREET,SUITE 100,AUSTIN,TX,787512928,US,5124202303,5124202379,"4611 GUADALUPE ST., SUITE 100",,AUSTIN,TX,787512908,5124202303,5124202379,2/28/2008,6/3/2020,DANNA,TERESA,,OFFICER/AUTHORIZED OFFICIAL,9727633890,261QA1903X,,,N,261QA1903X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,,,,,,6/3/2020
1043480171,2,"MARTIN C. MOLINA, MD,PA",TEXAS FAMILY PHYSICIANS @ RIVER PLACE,3,6618 SITIO DEL RIO BLVD,SUITE B-101,AUSTIN,TX,787301143,US,5125242336,,6618 SITIO DEL RIO BLVD,SUITE B-101,AUSTIN,TX,787301143,5125242336,,3/4/2008,9/23/2008,MOLINA,MARTIN,C,OWNER,5125242336,261QP2300X,M0185,TX,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,DR.,,MD,,,
1689845869,2,"ACADEMY OF LASER VISION SCIENCES, LLC",,,901 S. MOPAC EXPRESSWAY,BLDG 4 SUITE 350,AUSTIN,TX,78746,US,5123492015,5123470785,901 S. MOPAC EXPRESSWAY,"BUILDING 4, SUITE 350",AUSTIN,TX,78746,5123492015,5123470785,3/17/2008,8/24/2011,THORNE,GEORGE,C,PRESIDENT,5123492015,261QS0132X,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,DR.,,M.D.,,,
1538331756,2,AUSTIN GYNECOLOGY ASSOCIATES P.A.,,,900 W 38TH ST,SUITE 420,AUSTIN,TX,787051127,US,5124787295,5124784366,900 W 38TH ST,SUITE 420,AUSTIN,TX,787051127,5124787295,5124784366,3/27/2008,3/27/2008,KODACK,STEPHANIE,L,PRESIDENT,5124787295,261QM2500X,,TX,Y,,,,,,,,,,,,,,,1023081056,1,TX,NPI,1326009671,1,TX,NPI,1396706636,1,TX,NPI,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,DR.,,M.D.,,,
1326211988,2,STEPHEN L. STANFIELD,TEXAS STATE OPTICAL OF SAN MARCOS,3,2406 HUNTER RD,SUITE 102,SAN MARCOS,TX,786665255,US,5127546161,5127546197,2406 HUNTER RD,SUITE 102,SAN MARCOS,TX,786665255,5127546161,5127546197,4/3/2008,2/16/2012,STANFIELD,STEPHEN,LEE,DOCTOR/OWNER,5127546161,305R00000X,3224TG,TX,Y,,,,,,,,,,,,,,,1216244-01,5,TX,,900919,1,TX,BLOCKVISION,00E65A,1,TX,BLUE CROSS BLUE SHIELD,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,DR.,,O.D.,,,
1861665069,2,"PEGASSUS THERAPY SERVICES, P.L.L.C",,,411 W SAINT ELMO RD,UNIT # 38,AUSTIN,TX,787453374,US,3372885656,5123733956,411 W SAINT ELMO RD,UNIT # 38,AUSTIN,TX,787453374,3372885656,5123733956,4/8/2008,4/8/2008,VOULOUKOS,THOMAS,GEORGE,OWNER,3372885656,261QP2000X,1171568,TX,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,MR.,,"P.T., O.T.",,,
1568635803,2,CITY OF AUSTIN,#NAME?,5,15 WALLER ST FL 3,,AUSTIN,TX,787025240,US,5129724421,5129725534,7500 BLESSING AVE,,AUSTIN,TX,787521716,5129725554,5129725534,4/8/2008,9/19/2023,HERNANDEZ,JESSE,,CUSTOMER SERVICE REPRESENTATIVE SR.,5129724421,207Q00000X,,,Y,261QC1500X,261QP0905X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,,,,193200000X MULTI-SPECIALTY GROUP,,9/19/2023
1609041003,2,"WHITEGLOVE HEALTH, INC.",,,1601 S MOPAC,"BUILDING 2, SUITE 450",AUSTIN,TX,787467009,US,5123299223,5123298281,1601 S MOPAC,"BUILDING 2, SUITE 450",AUSTIN,TX,787467009,5123299223,5123298281,4/25/2008,3/14/2013,DEERWESTER,DEBRA,,CHIEF CLINICAL OFFICER,5123298081,261QH0100X,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,DR.,,DNP,,,
1629245394,2,ACUPUNCTURE & REHAB CLINIC OF AUSTIN PLLC,,,2312 WESTERN TRAILS MEDICAL CENTER,SUITE 401,AUSTIN,TX,78745,US,5122935388,5122619223,2312 WESTERN TRAILS MEDICAL CENTER,SUITE 401,AUSTIN,TX,78745,5122935388,5122619223,5/13/2008,5/13/2008,PRYNE,RAMA,CHITTAJALLU,OWNER,5122935388,261QR0400X,110881,TX,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,,,,,,
1831366137,2,"CHRISTIE PHYSICAL THERAPY, PLLC",,,8017 MESA DR,#103,AUSTIN,TX,787311300,US,5127913702,5126820220,8017 MESA DR,#103,AUSTIN,TX,787311300,5127913702,5126820220,5/15/2008,1/26/2010,CHRISTIE,COLEBURN,ALAN,DIRECTOR PHYSICAL THERAPY,5127913702,261QP2000X,1135614,TX,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,MR.,,P.T.,,,
1821256017,2,"COMPUTER DATA PROCESSORS, LLC","RESCOPE HEALTH MANAGEMENT GROUP, LLC",3,2320 N AUSTIN AVE,,GEORGETOWN,TX,786264515,US,5129668674,,2320 N AUSTIN AVE,,GEORGETOWN,TX,786264515,5129668674,,5/25/2008,5/25/2008,CROWN,PAUL,J,MANAGER,5126922560,302F00000X,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,,,,,,
1396904686,2,"COMMUNITY HEALTH CENTERS OF SOUTH CENTRAL TEXAS, INC",LULING COMMUNITY HEALTH CENTER,3,PO BOX 1890,,GONZALES,TX,786291390,US,8306726511,8306726430,111 S. LAUREL AVENUE,,LULING,TX,786482624,8308756399,8308756398,6/3/2008,9/3/2020,DE LA PAZ,RAFAEL,,CEO,8306726511,261QA0005X,,,N,261QF0050X,261QF0400X,,,,,,,,,,,,,83010101,5,TX,,00HE62,1,TX,BLUE CROSS BLUE SHIELD,121440502,5,TX,,121440505,5,TX,,,,,,,,,,,,,,,,,,,,,,,Y,COMMUNITY HEALTH CENTERS OF SOUTH CENTRAL INC,<UNAVAIL>,,,,,,9/3/2020
1437318110,2,PEAK PHYSICAL THERAPY AND SPORTS MEDICINE CENTERS OF KYLE PLLC,PEAK PHYSICAL THERAPY AND SPORTS MEDICINE,3,21195 IH 35 NORTH,SUITE 201,KYLE,TX,786401195,US,5122680000,5125235496,21195 IH 35 NORTH,SUITE 201,KYLE,TX,786401195,5122680000,5122680004,6/6/2008,4/3/2020,DEAN,ROBIN,CORINA,OWNER/THERAPIST,5122680000,261QP2000X,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,,,MSPT,,,4/3/2020
1902066483,2,GOLD COAST UROLOGY SERVICES LLC,,,PO BOX 847324,,DALLAS,TX,752847324,US,,,1301 CAPITAL OF TEXAS HIGHWAY,SUITE B200,AUSTIN,TX,787466574,5123144331,,6/10/2008,6/10/2008,DAVIS,THERESA,,"DIRECTOR, CBO",5123144331,261QL0400X,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,MRS.,,,,,
1144480419,2,BLUE RIDGE UROLOGY SERVICES LLC,,,PO BOX 847324,,DALLAS,TX,752847324,US,,,1301 CAPITAL OF TEXAS HIGHWAY,SUITE B200,AUSTIN,TX,787466574,5123144331,,6/11/2008,8/15/2008,DAVIS,THERESA,,DIRECTOR CBO,5123144331,261QL0400X,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,MRS.,,,,,
1437319704,2,SAN DIEGO UROLOGY SERVICES LLC,,,PO BOX 847324,,DALLAS,TX,752847324,US,,,1301 CAPITAL OF TEXAS HIGHWAY,SUITE B200,AUSTIN,TX,787466574,5123144331,,6/11/2008,6/11/2008,DAVIS,THERESA,,DIRECTOR CBO,5123144331,261QL0400X,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,MRS.,,,,,
1134382807,2,"DRIPPING SPRINGS FAMILY MEDICINE, PLLC",,,331 SPORTSPLEX DR,STE A,DRIPPING SPRINGS,TX,78620,US,5128587200,5128587220,331 SPORTSPLEX DR,STE A,DRIPPING SPRINGS,TX,78620,5128587200,5128587220,7/3/2008,7/29/2009,BOBB,BRIAN,SHAWN,PRESIDENT,5128587200,261QM2500X,M7864,TX,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,,,MD,,,
1497918783,2,PLASTIC SURGERY CENTER OF AUSTIN,,,6818 AUSTIN CENTER BLVD,SUITE 206,AUSTIN,TX,787313158,US,5123384404,5123384405,6818 AUSTIN CENTER BLVD,SUITE 206,AUSTIN,TX,787313158,5123384404,5123384405,7/7/2008,7/7/2008,MOSIER,DAVID,,PLASTIC SURGEON,5123384404,305S00000X,J5421,TX,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,,,M.D.,,,
1619131554,2,CENTRAL TEXAS COMMUNITY HEALTH CENTERS,COMMUNITYCARE-HANCOCK,5,PO BOX 17366,,AUSTIN,TX,787607366,US,5129789000,5129789001,1000 E 41ST ST,SUITE 925,AUSTIN,TX,787514810,5129789940,5129789943,7/10/2008,2/1/2024,SLOAN,JOY,,CFO,5129789000,261QF0400X,,,Y,,,,,,,,,,,,,,,2046625-01,5,TX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,,,,,,2/1/2024
1548424906,2,WALGREEN CO.,WALGREENS #11566,3,1901 E VOORHEES ST,MS #790,DANVILLE,IL,618344509,US,2177092351,2177092344,119 ED SCHMIDT BLVD,,HUTTO,TX,786345557,5127593739,,7/15/2008,2/22/2023,TAYLOR,KIRA,L,MANAGER,2177092351,291U00000X,,,N,332B00000X,333600000X,3336C0003X,,,,,,,,,,,,469482,5,TX,,4549094,1,,NCPDP,466539,5,TX,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,WALGREENS BOOTS ALLIANCE,<UNAVAIL>,,,,,,2/22/2023
1083870778,2,MARY LEE FOUNDATION,MARY LEE FOUNDATION REHABILITATION CENTER,5,1328 LAMAR SQUARE DR.,,AUSTIN,TX,78704,US,5124431360,5124431758,1339 LAMAR SQUARE DR,,AUSTIN,TX,78704,5124431360,5124431758,8/1/2008,2/25/2020,CRUMP,CHARLENE,,DIRECTOR,5124435777,261Q00000X,,,Y,261QR0400X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,MARY LEE FOUNDATION,<UNAVAIL>,,,,,,2/25/2020
1811153349,2,WELLBOUND OF HOUSTON LLC,WELLBOUND OF AUSTIN,3,300 SANTANA ROW STE 300,,SAN JOSE,CA,951282424,US,6504043600,6506256007,12176 N MO PAC EXPY,SUITE A,AUSTIN,TX,787582908,5128336695,5128336651,8/4/2008,5/15/2020,GUIZAR,MARGARITA,,COMPLIANCE & RISK DIRECTOR,6504043771,261QE0700X,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,,,,,,5/15/2020
1992951602,2,SUNRISE REHABILITATION AND PAIN MANAGEMENT CENTER,,,914 W ANDERSON LN,,AUSTIN,TX,787571546,US,5124547631,,914 W ANDERSON LN,,AUSTIN,TX,787571546,5124547631,,8/13/2008,8/13/2008,HALL,CURTIS,JOHN,OWNER,5124547631,261QP2000X,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,DR.,,D.C.,,,
1013163377,2,"EPIC PEDIATRIC THERAPY, LP.",AVEANNA HEALTHCARE,3,400 INTERSTATE NORTH PKWY SE STE 1600,,ATLANTA,GA,303395047,US,7702488740,,9616 N LAMAR BLVD,SUITE 105,AUSTIN,TX,787534152,5125279608,5125279618,8/18/2008,6/12/2020,WHITESIDE,VICKI,,DIRECTOR REGULATORY LICENSING,7702488740,261QR0400X,67-6535,TX,Y,261QR0400X,261QR0400X,261QR0401X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,,,,,,6/12/2020
1497903728,2,"ST. DAVIDS HEALTHCARE PARTNERSHIP, L.P., LLP",,,919 E 32ND ST,,AUSTIN,TX,787052703,US,5124767111,5124048102,919 E 32ND ST,,AUSTIN,TX,787052703,5124767111,5124048102,8/28/2008,2/1/2023,MCKNIGHT,DAVID,W.,CFO,5125445030,273Y00000X,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,"ST. DAVIDS HEALTHCARE PARTNERSHIP, L.P., LLP",<UNAVAIL>,,,,,,2/1/2023
1861641888,2,"PROGENIKA, INC",,,201 CARLSON CIRCLE,,SAN MARCOS,TX,78666,US,5127491649,5127491677,201 CARLSON CIRCLE,,SAN MARCOS,TX,78666,5127491649,5127491677,9/15/2008,11/25/2015,OLANO,ESTIBALIZ,,GENERAL SUPERVISOR,5127491649,291U00000X,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,"PROGENIKA BIOPHARMA, S.A.",<UNAVAIL>,,,PHD,,,
1104075142,2,"CONCENTRA HEALTH SERVICES, INC.",,,5080 SPECTRUM DRIVE,SUITE 1200 WEST TOWER,ADDISON,TX,750014648,US,8002323550,,117-B LOUIS HENNA BLVD.,SUITE 200,ROUND ROCK,TX,786647343,5122559634,5122559645,9/15/2008,10/7/2008,NEWTON,KEITH,,PRESIDENT / CEO,9723648106,261QH0100X,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,,,,,,
1942459979,2,"CONCENTRA HEALTH SERVICES, INC.",,,5080 SPECTRUM DRIVE,SUITE 1200 WEST TOWER,ADDISON,TX,750014648,US,8002323550,,2171 B. WOODWARD,,AUSTIN,TX,787441049,5124400555,2144481113,9/15/2008,10/7/2008,NEWTON,KEITH,,PRESIDENT / CEO,9723648106,261QH0100X,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,,,,,,
1720237753,2,CYPRESSMED,,,601 UPSON ST,UNIT A,AUSTIN,TX,787034567,US,,,601 UPSON ST,UNIT A,AUSTIN,TX,787034567,5123910318,,9/15/2008,9/15/2008,COBB,LEE,,PRESIDENT,4159391934,302R00000X,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,MR.,,,,,
1063661809,2,MIMI'S,,,12636 RESEARCH BLVD,SUITE C 109,AUSTIN,TX,787592200,US,5124705943,5122311182,12636 RESEARCH BLVD,SUITE C 109,AUSTIN,TX,787592200,5124705943,5122311182,9/17/2008,9/17/2008,BRENNER,PAT,CANTER,OWNER/OPERATOR,5124705943,302F00000X,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,MRS.,,,,,
1598915779,2,"CONCENTRA HEALTH SERVICES, INC.",,,5080 SPECTRUM DRIVE,SUITE 1200 WEST TOWER,ADDISON,TX,750014648,US,8002323550,,8868 RESEARCH BLVD.,SUITE 601,AUSTIN,TX,787586497,5124677232,5124677203,9/24/2008,10/7/2008,NEWTON,KEITH,,PRESIDENT / CEO,9723648106,261QH0100X,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,"CONCENTRA HEALTH SERVICES, INC.",<UNAVAIL>,,,,,,
1871744524,2,ELEDGE FAMILY CHIROPRACTIC PLLC,,,900 RR 620 S,STE C 209,LAKEWAY,TX,787345615,US,5122638008,5122631769,900 RR 620 S,STE C 209,LAKEWAY,TX,787345615,5122638008,5122631769,9/30/2008,9/30/2008,JOHNSON,GLENDA,,BILLING MANAGER,5123968351,261QM2500X,DC 10686,TX,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,,,,,,
1659522373,2,"AUSTIN IMMEDIATE CARE, LLC",,,1 JOHN JAMES AUDUBON PKWY,,AMHERST,NY,142281143,US,7162044500,,5000 W SLAUGHTER LN,"BLDG. 6, SUITE 100",AUSTIN,TX,787493997,5122822273,5122801446,10/1/2008,5/18/2012,HOLTZCLAW,STEPHEN,G,OWNER,8566864317,261QE0002X,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,,,,,,
1821240060,2,"AUSTIN EATING DISORDERS PARTNERS, LLC",MCCALLUM PLACE AUSTIN,3,4613 BEE CAVES RD STE 104,,WEST LAKE HILLS,TX,787465212,US,5127322400,,4613 BEE CAVES RD STE 104,,WEST LAKE HILLS,TX,787465212,5127322400,,10/21/2008,7/15/2014,THOMPSON,NITRA,,BUSINESS MANAGER,5127322400,283Q00000X,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,MS.,,,,,
1790937738,2,LONE STAR CIRCLE OF CARE,A.W. GRIMES MEDICAL OFFICES,3,205 E UNIVERSITY AVE,SUITE 200,GEORGETOWN,TX,786266814,US,5128681124,5128689894,2051 GATTIS SCHOOL RD,SUITE 250,ROUND ROCK,TX,786647441,8778005722,5122385492,10/22/2008,3/3/2011,PERIALAS,PETER,C,CHIEF EXECUTIVE OFFICER,5128681124,261QF0400X,,TX,Y,,,,,,,,,,,,,,,206351301,5,TX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,LONE STAR CIRCLE OF CARE,<UNAVAIL>,MR.,JR.,,,,
1659524650,2,CENTRAL TEXAS COMMUNITY HEALTH CENTERS,COMMUNITYCARE,3,PO BOX 17366,,AUSTIN,TX,787607366,US,5129789009,5129019713,2115 KRAMER LN STE 100,,AUSTIN,TX,787584013,5129789009,5129019713,11/4/2008,2/22/2021,MIDDLETON,KIMBERLY,,MANAGED CARE CONTRACT MANAGER,5129789427,261QF0400X,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,,,CPCS,,,2/22/2021
1184878027,2,"GULF SOUTH LITHOTRIPSY, LLC",,,PO BOX 847324,,DALLAS,TX,752847324,US,,,9825 SPECTRUM DR,BLDG 3,AUSTIN,TX,787174930,5123144331,,11/5/2008,11/5/2008,DAVIS,THERESA,,"DIRRECTOR, CBO",5123144331,261QL0400X,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,,,,,,
1003051673,2,LONE STAR CIRCLE OF CARE,ROUND ROCK DENTAL CENTER,3,1500 WEST UNIVERSITY AVENUE,SUITE 103,GEORGETOWN,TX,786287109,US,5128681124,5128689894,905 IH 35 N,SUITE 109,ROUND ROCK,TX,786644254,5127332100,5127332101,12/10/2008,12/10/2008,PERIALAS,PETER,C,CHIEF EXECUTIVE OFFICER,5128681124,261QF0400X,,TX,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,LONE STAR CIRCLE OF CARE,<UNAVAIL>,MR.,JR.,,,,
1043456262,2,MID-ATLANTIC MOBILE LITHOTRIPSY LLC,,,PO BOX 847324,,DALLAS,TX,752847324,US,,,9825 SPECTRUM DR,BLDG 3,AUSTIN,TX,787174930,8882526575,,12/17/2008,12/17/2008,DAVIS,THERESA,,"DIRECTOR, CBO",5123144331,261QL0400X,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,,,,,,
1730325846,2,"SHARON HAUSMAN-COHEN, MD, PA",RESILIENT HEALTH,3,3410 FAR WEST BLVD STE 100,,AUSTIN,TX,787313187,US,5127179775,5125995034,3410 FAR WEST BLVD STE 100,,AUSTIN,TX,787313187,5127179775,5125995034,12/18/2008,11/7/2019,HAUSMAN-COHEN,SHARON,R,DOCTOR/OWNER,5127179775,261QP2300X,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,DR.,,MD,,,
1821234535,2,T-REX THERAPY SERVICES LLC,,,322 SAINT GEORGE ST,,GONZALES,TX,786293912,US,8306727300,8306727302,322 SAINT GEORGE ST,,GONZALES,TX,786293912,9564452869,9566886970,12/30/2008,10/28/2010,HERNANDEZ,ROBERTO,,PRESIDENT/ CEO,9564452869,261QR0400X,,,Y,261QR0401X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,MR.,,C.O.T.A.,,,
1407092166,2,"MEDICINE IN MOTION, MARTHA PYRON MD",MEDICINE IN MOTION,3,305 W 55TH ST,,AUSTIN,TX,787511101,US,5122572500,5122572504,711 W 38TH ST STE G4,,AUSTIN,TX,787051134,5122572500,,12/31/2008,4/25/2022,PYRON,MARTHA,I,PHYSICIAN PRESIDENT,5122572500,207QS0010X,,,Y,261QM2500X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,,,MD,193200000X MULTI-SPECIALTY GROUP,,4/25/2022
1477799898,2,CENIKOR FOUNDATION,CENIKOR CARE COUNSELING SERVICES,3,11111 KATY FREEWAY,SUITE 500,HOUSTON,TX,77079,US,7132669944,,1901 DUTTON DRIVE SUITE E,,SAN MARCOS,TX,78666,8882364567,7135742940,1/7/2009,6/26/2018,PERKINS,SAKORA,,EXECUTIVE DIRECTOR OF REVENUE CYCLE,7132669944,101YA0400X,115364,TX,N,251S00000X,261QR0405X,324500000X,3245S0500X,,,,,,,,,,,65337001,5,TX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,,,,193200000X MULTI-SPECIALTY GROUP,,
